Rodage_U,V1_torque,Rodage_I,V2_torque,SnapRingMidPointForce,Premier angle,SnapRingPeakForce,Deuxième angle,Vissage_M8_torque,Capuchon_insertion,StartLinePeakForce,Vissage_M8_angle_log,SnapRingFinalStroke_exp,Binar OP130_Resultat_Global_v
11.97,1,113.24,1,99.38,156.3,153.38,143.2,12.21,0.0,25.94,2.917770732084279,488942.41461545986,0
11.97,1,112.39,1,99.61,144.5,155.4,148.9,12.35,1.0,27.4,2.766319109226186,373248.61322898994,0
11.97,1,115.94,1,92.57,155.7,146.9,145.0,12.29,1.0,23.45,2.3513752571634776,376999.82415587525,0
11.97,1,115.78,1,89.53,142.0,153.14,153.3,12.29,0.0,23.85,3.0492730404820207,400312.1913298826,0
11.98,1,108.92,1,99.72,181.8,153.18,140.7,12.16,1.0,24.83,3.152736022363656,373248.61322898994,0
11.97,1,108.24,1,95.56,138.6,170.08,140.1,12.37,0.0,23.5,2.2192034840549946,392385.4788500711,0
11.97,0,111.39,0,84.12,154.9,160.35,158.5,12.18,1.0,18.92,2.8791984572980396,493856.3675768817,0
11.97,0,113.89,0,103.76,157.4,134.87,160.7,12.19,1.0,23.87,2.803360380906535,465096.4116686539,0
11.97,1,114.53,1,98.58,140.2,158.68,162.1,12.31,1.0,25.77,3.005682604407159,369534.7274744691,0
11.97,1,117.43,1,92.32,176.1,155.11,151.9,12.23,0.0,24.98,2.8903717578961645,348014.70026317565,0
11.97,1,115.21,1,108.64,146.4,176.23,139.8,12.17,0.0,25.8,3.462606009790799,479260.7061294755,0
11.97,1,111.87,1,95.39,139.4,165.73,148.8,12.26,0.0,26.01,3.0155349008501706,396329.0184739155,0
11.97,1,116.74,1,100.76,156.7,171.9,149.9,12.29,0.0,25.29,2.785011242238338,388481.17810109997,0
11.97,1,116.81,0,93.5,166.2,136.89,197.8,12.23,0.0,22.0,2.5494451709255714,334368.84868262074,0
11.97,1,116.83,1,100.79,148.0,150.61,154.8,12.3,0.0,25.0,2.6026896854443837,396329.0184739155,0
11.97,0,111.25,0,83.37,139.6,141.24,152.9,12.33,1.0,19.71,2.624668592163159,498819.7065866096,0
11.98,1,111.57,1,94.17,149.5,148.74,175.6,12.16,0.0,19.87,2.9069010598473755,484077.356302953,0
11.97,1,108.81,1,107.49,177.3,163.6,192.2,12.23,1.0,24.93,2.8791984572980396,365857.7955006423,0
11.97,1,117.42,1,98.85,155.6,162.37,184.6,12.4,0.0,25.65,3.5553480614894135,425066.114781728,0
11.97,0,111.77,0,101.6,157.1,152.97,134.8,12.38,1.0,23.77,2.501435951739211,484077.356302953,0
11.97,1,112.01,1,92.76,156.6,157.16,145.1,12.25,0.0,24.76,2.766319109226186,396329.0184739155,0
11.98,1,107.44,1,98.88,147.5,156.34,150.5,12.33,0.0,24.76,3.295836866004329,404335.3957385773,0
11.97,1,108.81,1,104.29,173.1,155.95,149.1,12.33,1.0,25.91,2.8903717578961645,365857.7955006423,0
11.97,1,113.97,1,109.43,155.1,174.71,136.7,12.13,0.0,25.54,3.4436180975461075,469770.7083161708,0
11.97,0,110.95,0,81.84,153.2,155.95,150.9,12.29,1.0,18.88,2.3608540011180215,493856.3675768817,0
11.97,1,115.68,1,88.55,163.1,154.63,166.5,12.34,0.0,23.72,2.533696813957432,396329.0184739155,0
11.97,1,107.51,1,91.57,147.7,134.12,164.1,12.24,1.0,23.53,2.970414465569701,376999.82415587525,0
11.97,1,115.98,1,103.78,165.9,172.81,173.3,12.18,0.0,22.68,3.202746442938317,469770.7083161708,0
11.97,0,114.82,0,102.29,155.8,150.55,155.1,12.24,1.0,22.5,3.0155349008501706,455886.88567734644,0
11.97,0,114.46,0,103.99,149.4,152.21,177.6,12.36,1.0,22.05,2.6741486494265287,503832.9279826815,0
11.97,1,114.58,1,101.99,166.4,175.93,195.2,12.34,0.0,24.64,2.509599262378372,469770.7083161708,0
11.97,0,115.32,0,94.14,148.2,142.67,168.7,12.18,1.0,20.59,2.856470206220483,474491.98242599616,0
11.97,1,118.1,1,96.79,181.9,144.45,144.8,12.27,1.0,21.12,3.054001181677967,373248.61322898994,0
11.97,0,112.21,0,82.14,169.5,147.58,197.7,12.27,1.0,18.65,2.8094026953624978,493856.3675768817,0
11.97,0,114.15,0,88.25,172.9,134.19,147.9,12.38,1.0,21.15,2.302585092994046,498819.7065866096,0
11.98,1,118.91,1,100.33,161.9,184.92,143.4,12.19,0.0,25.42,3.169685580677429,469770.7083161708,0
11.97,1,108.57,1,102.98,129.2,147.44,134.4,12.26,0.0,24.91,2.8449093838194073,376999.82415587525,0
11.97,1,112.39,1,109.72,140.7,166.47,150.6,12.26,1.0,24.76,2.785011242238338,365857.7955006423,0
11.98,1,110.95,1,103.21,161.7,158.33,140.1,12.22,0.0,22.49,2.6946271807700692,479260.7061294755,0
11.97,1,114.48,1,98.69,172.4,172.87,153.1,12.26,0.0,23.82,3.242592351485517,469770.7083161708,0
11.97,1,111.88,1,96.98,188.4,162.67,147.9,12.23,0.0,26.86,2.954910279033736,341123.54748921306,0
11.97,0,116.37,0,103.72,170.1,153.84,169.9,12.18,1.0,23.73,2.8791984572980396,460468.6250498847,0
11.97,1,113.79,1,92.01,181.7,160.01,189.0,12.26,1.0,24.99,2.6878474937846906,380788.7353793437,0
11.97,1,114.16,1,101.97,166.2,169.02,147.7,12.19,0.0,22.73,3.104586678466073,474491.98242599616,0
11.97,1,115.68,1,103.17,124.9,143.6,159.9,12.18,1.0,23.51,3.756538102587751,376999.82415587525,0
11.97,1,110.44,1,96.03,145.2,170.4,174.4,12.27,0.0,25.18,2.4595888418037104,396329.0184739155,0
11.98,1,113.93,1,110.46,159.3,162.59,148.0,12.21,0.0,28.32,2.5572273113676265,412503.512552745,0
11.97,1,113.0,1,98.41,175.4,140.55,197.5,12.25,1.0,25.15,2.9014215940827497,380788.7353793437,0
11.97,0,111.65,0,100.7,157.5,138.67,135.3,12.2,1.0,23.98,2.8449093838194073,479260.7061294755,0
11.97,1,117.19,1,100.36,146.7,166.12,173.8,12.25,0.0,19.07,2.6026896854443837,469770.7083161708,0
11.97,1,114.6,1,90.88,149.0,152.02,134.9,12.21,0.0,22.24,2.6602595372658615,404335.3957385773,0
11.97,1,106.03,1,106.47,169.8,147.46,159.5,12.29,0.0,27.16,2.7212954278522306,344551.8961378237,0
11.97,0,115.09,1,92.09,197.8,147.99,163.3,12.24,0.0,24.31,3.1570004211501135,358613.3257686633,0
11.98,1,119.32,1,98.6,139.1,170.8,139.1,12.21,0.0,22.96,2.424802725718295,469770.7083161708,0
11.97,1,112.96,1,103.47,158.8,176.59,173.7,12.28,0.0,24.0,2.3978952727983707,469770.7083161708,0
11.97,0,109.68,0,100.87,167.4,145.32,150.9,12.26,1.0,23.1,2.667228206581955,460468.6250498847,0
11.97,0,115.03,0,103.23,152.7,158.6,160.8,12.22,1.0,24.1,2.8154087194227095,493856.3675768817,0
11.97,1,115.23,1,94.28,146.5,154.51,140.2,12.39,1.0,26.68,2.6100697927420065,369534.7274744691,0
11.97,0,112.28,0,97.05,162.9,153.19,169.7,12.36,1.0,23.19,2.631888840136646,498819.7065866096,0
11.97,1,116.84,1,93.16,181.9,167.55,158.8,12.26,0.0,20.39,2.833213344056216,469770.7083161708,0
11.97,1,118.01,1,102.83,174.5,160.91,178.4,12.2,0.0,24.42,2.8273136219290276,376999.82415587525,0
11.97,1,112.85,1,98.24,153.0,147.66,152.1,12.33,0.0,23.75,2.617395832834079,404335.3957385773,0
11.97,1,117.0,1,109.05,142.5,184.58,177.3,12.18,0.0,25.05,2.6390573296152584,465096.4116686539,0
11.97,1,110.75,1,91.01,157.9,153.28,169.5,12.24,1.0,24.73,2.6741486494265287,369534.7274744691,0
11.98,1,109.35,1,105.21,149.3,164.47,156.0,12.3,0.0,25.37,2.667228206581955,344551.8961378237,0
11.97,1,112.94,1,101.49,162.7,156.54,149.4,12.27,1.0,25.38,2.667228206581955,373248.61322898994,0
11.97,1,108.85,1,104.61,148.3,175.91,169.4,12.24,0.0,28.21,2.4159137783010487,469770.7083161708,0
11.97,1,118.59,1,96.4,168.0,139.67,142.3,12.3,1.0,22.7,3.6000482404073204,380788.7353793437,0
11.97,0,118.52,0,99.99,183.4,150.74,183.7,12.14,1.0,23.39,2.91235066461494,460468.6250498847,0
11.97,0,111.92,0,93.39,150.3,132.81,161.4,12.23,1.0,21.0,2.4336133554004498,474491.98242599616,0
11.98,1,110.04,1,102.29,163.0,148.95,160.8,12.19,0.0,25.73,2.740840023925201,373248.61322898994,0
11.98,1,111.7,1,108.82,164.2,181.04,150.8,12.27,0.0,26.31,3.3357695763397,465096.4116686539,0
11.97,1,115.36,1,103.1,171.8,165.51,177.0,12.27,0.0,24.14,2.6741486494265287,479260.7061294755,0
11.97,1,117.46,1,103.1,157.0,159.09,163.6,12.28,0.0,24.27,3.2771447329921766,474491.98242599616,0
11.97,1,118.63,1,97.5,167.0,168.78,150.4,12.26,0.0,23.39,2.7788192719904172,484077.356302953,0
11.97,1,116.31,1,95.71,157.6,140.33,148.9,12.38,0.0,23.79,2.186051276738094,334368.84868262074,0
11.97,1,115.2,1,98.0,168.5,144.61,163.2,12.32,0.0,24.3,2.624668592163159,380788.7353793437,0
11.97,1,111.03,1,96.65,183.0,161.85,160.8,12.22,0.0,24.75,2.7013612129514133,373248.61322898994,0
11.97,1,116.7,1,96.9,142.6,151.44,156.9,12.24,0.0,22.79,2.7013612129514133,484077.356302953,0
11.97,1,111.36,1,103.45,178.4,159.22,178.4,12.33,0.0,22.28,2.747270914255491,474491.98242599616,0
11.97,0,114.06,0,103.49,141.1,150.07,149.0,12.28,1.0,22.92,2.6741486494265287,498819.7065866096,0
11.97,1,111.05,1,96.72,141.2,164.09,167.9,12.31,0.0,23.72,3.754198920234579,484077.356302953,0
11.97,0,112.5,0,96.99,150.4,143.67,155.7,12.23,1.0,22.71,2.6100697927420065,488942.41461545986,0
11.97,0,115.08,0,89.15,177.8,147.55,158.1,12.32,1.0,20.42,2.4423470353692043,493856.3675768817,0
11.98,1,117.22,1,97.46,148.1,169.56,155.8,12.23,0.0,21.8,2.970414465569701,469770.7083161708,0
11.97,0,111.81,0,102.63,169.6,153.21,150.2,12.41,1.0,25.32,2.163323025660538,484077.356302953,0
11.98,0,112.22,1,104.48,197.5,172.39,144.8,12.18,0.0,23.68,3.2108436531709366,474491.98242599616,0
11.97,0,113.97,1,89.35,197.7,152.81,197.5,12.13,1.0,22.65,2.9856819377004897,373248.61322898994,0
11.97,1,113.99,1,101.49,150.8,155.89,157.1,12.2,0.0,23.56,2.9652730660692823,400312.1913298826,0
11.97,1,117.81,1,101.34,141.0,149.7,150.8,12.24,1.0,25.39,2.9601050959108397,369534.7274744691,0
11.97,1,110.38,1,100.25,140.2,156.07,137.4,12.31,1.0,24.3,2.379546134130174,369534.7274744691,0
11.97,1,112.62,1,98.06,144.5,164.5,141.3,12.27,1.0,24.79,2.917770732084279,369534.7274744691,0
11.97,0,114.93,0,100.35,148.7,149.32,149.0,12.33,1.0,22.26,2.2407096892759584,484077.356302953,0
11.97,1,110.13,1,96.13,164.4,150.16,151.5,12.38,0.0,25.26,2.186051276738094,396329.0184739155,0
11.97,0,112.09,0,87.95,149.2,139.41,164.4,12.28,1.0,17.63,2.7013612129514133,498819.7065866096,0
11.97,0,118.1,0,102.11,153.0,136.17,135.1,12.33,1.0,22.27,2.379546134130174,465096.4116686539,0
11.97,1,114.36,1,98.61,164.2,171.79,152.7,12.28,0.0,24.56,2.785011242238338,392385.4788500711,0
11.97,1,114.19,1,103.94,142.1,180.85,161.9,12.18,0.0,24.1,2.8449093838194073,469770.7083161708,0
11.97,0,109.85,0,100.28,157.9,150.3,162.6,12.26,1.0,21.66,3.095577608523707,498819.7065866096,0
11.97,1,114.47,1,97.15,165.3,174.64,195.3,12.27,0.0,24.98,2.917770732084279,474491.98242599616,0
11.97,0,112.23,0,101.23,175.5,150.2,195.9,12.24,1.0,23.53,2.624668592163159,469770.7083161708,0
11.97,1,115.31,1,95.04,150.2,152.62,144.0,12.42,0.0,22.94,2.4765384001174837,331041.82304912945,0
11.97,1,116.64,1,100.39,139.0,156.83,171.4,12.27,0.0,25.55,2.6461747973841225,400312.1913298826,0
11.97,0,112.99,0,101.91,189.5,162.33,175.5,12.3,1.0,22.92,2.6602595372658615,484077.356302953,0
11.98,1,116.35,1,99.1,141.6,175.85,170.8,12.18,0.0,23.33,3.0106208860477417,474491.98242599616,0
11.97,0,108.0,0,97.17,143.1,153.88,120.0,12.33,1.0,22.0,2.3608540011180215,460468.6250498847,0
11.98,1,108.24,1,97.09,145.5,168.36,142.6,12.32,0.0,25.29,2.5416019934645457,400312.1913298826,0
11.97,1,111.72,1,100.54,149.5,171.62,134.9,12.17,0.0,28.78,2.785011242238338,404335.3957385773,0
11.97,1,115.76,1,95.99,139.6,168.15,149.6,12.21,0.0,24.07,2.766319109226186,396329.0184739155,0
11.97,0,114.14,1,94.92,197.9,145.8,140.3,12.31,0.0,24.7,2.8449093838194073,358613.3257686633,0
11.98,1,110.06,1,91.6,153.2,154.37,158.9,12.34,0.0,23.52,2.4069451083182885,404335.3957385773,0
11.97,1,119.81,1,92.17,172.2,156.17,168.3,12.29,0.0,25.81,2.772588722239781,355045.0635575014,0
11.97,0,109.25,0,103.11,129.5,140.65,154.0,12.25,1.0,24.18,2.995732273553991,488942.41461545986,0
11.97,1,110.27,1,96.39,122.1,156.88,155.6,12.27,1.0,25.39,2.6946271807700692,365857.7955006423,0
11.97,1,112.55,1,102.75,146.8,158.18,152.5,12.2,0.0,23.33,3.0252910757955354,400312.1913298826,0
11.97,1,111.2,1,104.94,158.7,150.15,165.8,12.46,0.0,26.32,2.1972245773362196,341123.54748921306,0
11.97,1,110.2,1,89.75,157.2,152.79,158.5,12.23,1.0,24.18,2.5494451709255714,376999.82415587525,0
11.97,1,111.06,1,97.87,158.6,144.06,151.8,12.28,1.0,26.18,3.2308043957334744,376999.82415587525,0
11.97,1,110.86,1,91.6,164.6,160.6,145.0,12.32,0.0,23.97,2.6390573296152584,396329.0184739155,0
11.97,1,107.16,1,91.23,157.6,144.4,143.4,12.35,1.0,21.39,2.653241964607215,376999.82415587525,0
11.97,1,114.37,1,100.48,139.8,145.39,143.2,12.4,1.0,23.98,2.33214389523559,376999.82415587525,0
11.97,0,117.02,0,101.27,157.0,149.18,182.4,12.29,1.0,24.29,2.5649493574615367,460468.6250498847,0
11.97,1,110.56,1,102.37,134.2,153.52,143.8,12.25,1.0,24.68,3.6189933266497696,373248.61322898994,0
11.97,0,111.27,0,103.0,148.0,137.4,135.6,12.21,1.0,22.79,2.6461747973841225,465096.4116686539,0
11.97,1,111.53,1,101.09,148.0,175.24,173.0,12.19,0.0,25.64,3.1354942159291497,479260.7061294755,0
11.97,1,116.1,1,105.76,158.1,162.43,160.2,12.35,0.0,26.03,2.388762789235098,344551.8961378237,0
11.97,1,114.76,1,103.77,130.9,157.75,149.5,12.29,1.0,23.2,2.6461747973841225,362217.44961124816,0
11.98,1,110.94,1,104.56,174.5,179.91,169.9,12.19,0.0,23.82,2.8213788864092133,469770.7083161708,0
11.98,1,109.97,1,88.48,140.6,169.43,149.5,12.13,0.0,23.05,3.0007198150650303,396329.0184739155,0
11.97,1,110.37,1,100.12,162.3,157.96,150.6,12.18,0.0,22.62,3.202746442938317,479260.7061294755,0
11.97,1,111.07,1,102.98,155.2,175.01,157.4,12.2,0.0,22.25,2.501435951739211,469770.7083161708,0
11.97,0,112.7,0,96.96,170.2,136.35,168.6,12.25,1.0,22.87,2.7536607123542622,460468.6250498847,0
11.97,1,111.29,1,107.25,164.1,150.92,159.1,12.28,0.0,27.14,2.884800712846709,344551.8961378237,0
11.97,1,113.9,1,99.27,151.6,162.17,177.9,12.24,0.0,26.99,3.3032169733019514,408399.0340237931,0
11.97,0,114.44,0,81.21,147.9,141.09,124.3,12.29,1.0,18.09,3.339321977944068,503832.9279826815,0
11.97,1,109.81,1,97.04,193.6,155.59,146.3,12.27,0.0,25.38,2.72785282839839,408399.0340237931,0
11.97,1,106.53,1,93.1,183.8,161.5,141.2,12.23,0.0,24.77,2.9601050959108397,344551.8961378237,0
11.97,1,112.66,1,96.72,195.3,138.6,197.7,12.21,0.0,21.99,2.70805020110221,334368.84868262074,0
11.97,0,113.9,0,97.08,139.4,151.43,168.6,12.19,1.0,23.25,3.4404180948154366,465096.4116686539,0
11.97,1,122.0,1,95.34,150.5,146.31,135.3,12.32,0.0,20.86,2.517696472610991,493856.3675768817,0
11.97,1,112.91,1,102.72,145.1,168.74,146.1,12.26,0.0,26.46,2.667228206581955,341123.54748921306,0
11.97,1,112.1,1,104.26,165.5,162.9,156.3,12.33,0.0,28.56,2.8735646395797834,376999.82415587525,0
11.97,0,110.04,0,101.62,145.9,137.32,175.8,12.34,1.0,23.72,2.4765384001174837,469770.7083161708,0
11.97,1,112.61,1,97.55,137.2,161.9,144.9,12.27,0.0,24.97,3.4111477125153233,392385.4788500711,0
11.97,1,112.47,1,96.26,162.2,147.21,150.6,12.33,0.0,23.88,2.1400661634962708,396329.0184739155,0
11.97,0,115.19,0,104.29,154.9,145.83,136.2,12.23,1.0,27.53,2.8154087194227095,460468.6250498847,0
11.97,1,113.97,1,102.16,156.2,171.66,169.3,12.3,0.0,30.14,2.9231615807191558,384615.72579367505,0
11.98,1,113.72,1,92.86,161.9,151.75,142.3,12.3,1.0,23.37,2.5416019934645457,388481.17810109997,0
11.97,0,110.13,0,81.26,146.4,147.44,135.6,12.26,1.0,18.2,2.3513752571634776,508896.533091413,0
11.98,1,116.34,1,102.93,181.9,171.78,170.9,12.24,0.0,20.96,2.9496883350525844,469770.7083161708,0
11.98,1,112.6,1,105.47,151.5,164.93,150.4,12.09,0.0,25.6,3.4372078191851885,412503.512552745,0
11.97,1,111.65,1,103.69,146.4,160.64,183.4,12.2,0.0,22.19,3.100092288878234,474491.98242599616,0
11.97,1,107.73,1,111.52,163.7,162.69,130.8,12.26,0.0,29.27,2.772588722239781,337729.31147962186,0
11.97,0,107.63,0,101.85,177.3,157.47,165.2,12.21,1.0,23.1,2.975529566236472,493856.3675768817,0
11.97,0,114.95,0,98.71,175.2,152.88,168.6,12.22,1.0,22.0,3.122364924487357,460468.6250498847,0
11.97,1,110.91,1,94.37,162.7,164.76,159.4,12.27,0.0,24.6,2.4932054526026954,396329.0184739155,0
11.97,1,112.35,1,106.17,193.7,152.48,189.2,12.33,0.0,26.33,2.681021528714291,344551.8961378237,0
11.97,1,112.11,1,105.08,179.7,159.03,145.0,12.26,1.0,26.39,3.186352633162641,369534.7274744691,0
11.97,0,111.57,0,85.75,190.9,156.2,188.5,12.24,1.0,19.89,3.0252910757955354,484077.356302953,0
11.97,1,111.99,1,95.27,150.6,164.75,149.7,12.28,1.0,24.97,2.766319109226186,355045.0635575014,0
11.97,1,116.3,1,113.13,160.7,154.39,144.7,12.25,1.0,25.93,2.6026896854443837,369534.7274744691,0
11.97,0,112.94,0,84.65,170.0,150.86,158.7,12.25,1.0,19.03,2.5649493574615367,493856.3675768817,0
11.97,0,114.69,0,85.55,178.1,148.88,156.3,12.2,1.0,20.26,3.4531571205928664,503832.9279826815,0
11.97,1,115.62,1,110.09,160.0,166.71,126.5,12.13,0.0,26.93,3.2347491740244907,369534.7274744691,0
11.97,1,111.03,1,106.47,148.2,175.43,165.9,12.2,0.0,23.42,2.667228206581955,469770.7083161708,0
11.97,1,112.62,1,98.85,163.7,161.6,158.4,12.18,0.0,25.96,2.8213788864092133,384615.72579367505,0
11.98,1,106.48,1,97.16,156.6,149.81,146.9,12.31,0.0,21.63,2.7013612129514133,404335.3957385773,0
11.97,1,110.41,1,103.07,162.9,160.07,158.4,12.44,1.0,24.32,2.302585092994046,362217.44961124816,0
11.97,0,111.81,0,80.39,156.7,156.93,156.2,12.25,1.0,18.15,3.104586678466073,503832.9279826815,0
11.98,1,113.01,1,95.4,155.4,175.24,188.1,12.19,0.0,24.75,2.9806186357439426,469770.7083161708,0
11.97,1,112.79,1,103.11,182.4,141.55,147.8,12.18,0.0,25.19,2.9652730660692823,376999.82415587525,0
11.97,1,116.03,1,101.94,172.5,158.77,157.1,12.23,0.0,26.03,2.5726122302071057,380788.7353793437,0
11.98,1,106.43,1,91.05,157.2,168.75,154.0,12.35,0.0,23.76,2.517696472610991,396329.0184739155,0
11.97,1,113.14,1,105.52,160.8,169.3,177.4,12.2,0.0,21.16,2.7343675094195836,474491.98242599616,0
11.97,1,114.02,1,93.51,189.6,160.48,174.8,12.2,0.0,24.44,2.928523523860541,348014.70026317565,0
11.97,1,110.57,1,91.24,156.5,156.18,153.6,12.34,0.0,20.72,2.451005098112319,400312.1913298826,0
11.98,1,110.78,1,93.83,189.0,159.38,158.3,12.31,1.0,25.66,2.2192034840549946,373248.61322898994,0
11.97,1,118.28,0,91.93,158.3,159.75,197.8,12.23,0.0,23.24,2.7343675094195836,341123.54748921306,0
11.97,1,117.45,1,97.09,172.2,173.69,150.6,12.19,0.0,24.65,3.173878458937465,479260.7061294755,0
11.97,0,111.33,0,78.47,129.7,156.9,161.9,12.2,1.0,18.11,2.8390784635086144,498819.7065866096,0
11.97,0,107.9,0,91.4,137.8,142.72,166.7,12.24,1.0,21.72,2.990719731730447,474491.98242599616,0
11.97,0,111.08,0,93.27,169.6,149.05,141.9,12.22,1.0,17.27,2.884800712846709,493856.3675768817,0
11.98,1,113.89,1,100.62,192.7,164.69,158.4,12.28,0.0,24.2,2.5952547069568657,484077.356302953,0
11.97,0,116.64,0,103.39,155.5,150.48,178.6,12.21,1.0,23.55,2.653241964607215,460468.6250498847,0
11.97,0,113.28,0,96.9,167.0,146.58,148.1,12.37,1.0,24.55,3.6189933266497696,484077.356302953,0
11.97,0,117.98,0,93.46,163.8,150.17,178.5,12.16,1.0,21.56,2.7788192719904172,498819.7065866096,0
11.97,1,112.91,1,88.5,164.7,162.27,128.1,12.23,0.0,25.27,3.269568939183719,396329.0184739155,0
11.97,1,116.63,1,94.67,164.9,171.48,165.8,12.33,0.0,24.25,2.4932054526026954,474491.98242599616,0
11.97,0,113.25,0,94.67,144.5,155.14,139.6,12.17,1.0,22.12,3.0349529867072724,498819.7065866096,0
11.97,0,110.63,0,95.19,122.5,144.64,148.3,12.2,1.0,22.96,2.8622008809294686,488942.41461545986,0
11.97,1,111.23,1,98.07,163.2,161.05,156.9,12.19,0.0,25.65,2.7788192719904172,479260.7061294755,0
11.97,1,116.15,1,91.67,189.9,154.32,160.1,12.29,0.0,24.75,2.7212954278522306,400312.1913298826,0
11.98,1,110.84,1,100.28,139.9,158.08,164.2,12.16,0.0,22.0,3.190476350346503,479260.7061294755,0
11.97,0,110.54,0,106.26,145.3,154.27,161.0,12.2,1.0,23.93,3.109060958860994,465096.4116686539,0
11.97,1,118.34,1,101.6,170.8,160.93,158.8,12.12,0.0,24.3,3.5115454388310208,474491.98242599616,0
11.97,1,109.04,1,98.11,166.3,157.46,176.1,12.16,1.0,24.93,3.6402142821326553,376999.82415587525,0
11.98,0,113.33,0,81.35,166.9,140.33,170.4,12.23,1.0,17.55,2.653241964607215,508896.533091413,0
11.97,1,115.44,1,102.07,174.9,163.31,185.8,12.26,1.0,24.32,2.766319109226186,369534.7274744691,0
11.97,1,115.75,1,100.74,182.6,139.9,169.6,12.29,0.0,24.8,2.667228206581955,334368.84868262074,0
11.97,1,110.68,0,101.62,166.1,148.86,197.7,12.33,0.0,23.65,2.468099531471619,331041.82304912945,0
11.97,1,111.91,1,92.74,166.0,166.81,164.0,12.29,0.0,26.38,2.9014215940827497,392385.4788500711,0
11.97,1,120.85,1,95.08,149.6,148.04,175.4,12.21,0.0,22.94,2.2925347571405443,324486.75576180586,0
11.97,1,117.76,1,95.13,145.7,149.27,137.6,12.27,0.0,22.42,2.8507065015037334,488942.41461545986,0
11.98,1,109.17,1,114.25,157.0,145.41,143.0,12.27,0.0,27.86,2.72785282839839,341123.54748921306,0
11.97,1,113.65,1,94.42,157.7,140.66,175.6,12.26,1.0,24.58,2.7788192719904172,388481.17810109997,0
11.97,1,113.62,1,101.31,149.4,150.62,157.7,12.16,0.0,21.45,3.1441522786722644,484077.356302953,0
11.97,1,108.52,1,109.58,164.0,146.44,158.3,12.29,0.0,28.27,3.0155349008501706,344551.8961378237,0
11.97,1,122.34,1,99.68,161.6,170.38,168.6,12.31,0.0,22.1,2.312535423847214,474491.98242599616,0
11.98,1,107.79,1,99.86,133.9,156.55,145.2,12.29,0.0,23.85,2.624668592163159,400312.1913298826,0
11.97,0,111.56,0,97.49,146.6,158.44,140.1,12.24,1.0,21.77,2.7212954278522306,498819.7065866096,0
11.98,1,112.21,1,99.13,175.4,182.28,163.7,12.28,0.0,26.76,2.990719731730447,484077.356302953,0
11.98,1,108.81,1,93.92,138.6,144.42,162.3,12.28,0.0,21.73,2.6461747973841225,388481.17810109997,0
11.97,1,113.04,1,89.34,165.1,172.71,161.5,12.25,0.0,23.58,2.766319109226186,392385.4788500711,0
11.97,1,111.95,1,94.5,193.4,145.61,147.1,12.31,0.0,22.95,2.4423470353692043,331041.82304912945,0
11.97,1,114.96,1,102.34,185.5,179.97,177.4,12.23,0.0,21.84,3.1822118404966093,479260.7061294755,0
11.98,1,114.31,1,102.03,128.4,162.36,139.9,12.29,0.0,23.55,2.617395832834079,479260.7061294755,0
11.97,0,110.39,0,102.83,154.9,137.34,170.8,12.3,1.0,23.77,2.7013612129514133,469770.7083161708,0
11.97,1,113.53,1,89.95,174.5,154.02,188.2,12.29,0.0,22.04,2.6461747973841225,404335.3957385773,0
11.97,0,114.49,0,90.99,158.0,147.11,145.0,12.29,1.0,21.15,2.33214389523559,460468.6250498847,0
11.97,1,115.66,1,103.01,138.6,166.55,136.6,12.23,1.0,23.69,3.246490991901174,365857.7955006423,0
11.97,1,114.37,1,97.08,175.4,149.0,155.4,12.3,0.0,24.01,2.975529566236472,362217.44961124816,0
11.97,0,109.77,0,99.67,132.4,139.3,159.9,12.25,1.0,23.27,2.975529566236472,469770.7083161708,0
11.97,0,111.88,0,101.62,128.3,138.42,163.4,12.24,1.0,23.8,2.7343675094195836,460468.6250498847,0
11.97,1,112.11,1,101.17,187.1,148.7,145.8,12.23,0.0,27.24,2.975529566236472,376999.82415587525,0
11.97,1,107.21,1,90.71,165.0,165.72,152.0,12.26,0.0,23.35,2.501435951739211,396329.0184739155,0
11.97,0,108.65,0,97.37,174.1,148.41,146.1,12.18,1.0,22.04,3.077312260546414,488942.41461545986,0
11.97,1,115.35,1,93.19,156.1,141.45,148.0,12.26,0.0,23.03,2.617395832834079,396329.0184739155,0
11.97,1,109.61,1,94.6,155.5,137.12,149.2,12.21,1.0,24.23,3.3843902633457743,373248.61322898994,0
11.97,1,112.35,1,98.9,158.5,158.65,149.3,12.1,0.0,19.03,3.2347491740244907,474491.98242599616,0
