,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value,Binar OP130_Resultat_Global_v
12291,156.9,157.44,182.6,113.7,11.9,12.28,,11.97,23.5,10.6,95.66,6.61,0
12292,174.1,153.53,153.3,113.1,12.04,12.25,0.41,11.97,21.93,17.1,94.32,6.41,0
12293,164.5,170.14,132.4,116.66,11.88,12.23,,11.97,24.0,21.2,93.87,6.63,0
12294,165.3,153.41,172.4,115.23,12.04,12.39,0.41,11.97,24.07,9.7,101.04,6.41,0
12295,164.1,167.99,152.0,112.16,11.88,12.23,,11.97,23.72,17.4,89.83,6.61,0
12296,176.8,143.88,157.2,110.12,12.06,12.37,0.41,11.97,17.78,11.0,101.94,6.41,0
12297,161.5,132.26,159.4,113.16,12.06,12.25,0.41,11.97,23.1,17.6,97.42,6.41,0
12298,146.8,184.79,137.2,111.96,12.05,12.2,,11.97,23.73,30.2,100.47,6.61,0
12299,134.5,174.89,143.8,114.06,12.06,12.12,,11.97,24.33,30.5,105.18,6.64,0
12300,183.5,132.51,125.5,112.91,12.05,12.33,0.41,11.97,21.7,12.6,92.38,6.41,0
12301,145.8,156.66,180.2,112.75,12.09,12.26,,11.97,24.81,13.1,96.26,6.61,0
12302,174.7,143.51,160.0,110.59,12.1,12.22,0.41,11.97,22.37,13.6,93.74,6.41,0
12303,174.9,176.32,166.8,116.55,12.06,12.19,,11.97,24.59,15.9,103.64,6.61,0
12304,162.6,147.92,178.0,108.64,12.11,12.31,0.38,11.97,18.28,14.6,87.61,6.41,0
12305,134.4,172.8,135.2,111.45,12.06,12.21,,11.98,22.89,19.4,95.87,6.63,0
12306,147.9,174.55,186.3,111.04,12.06,12.2,,11.97,24.86,17.2,97.69,6.61,0
12307,146.0,153.18,146.8,112.95,12.11,12.33,0.41,11.97,21.82,25.6,98.06,6.43,0
12308,174.5,165.83,154.0,109.95,11.89,12.23,,11.97,20.94,14.6,90.56,6.61,0
12309,140.1,160.79,157.0,112.32,11.82,12.34,0.36,11.98,26.14,18.7,101.63,6.61,0
12310,167.0,146.02,136.5,108.65,12.06,12.36,0.41,11.97,22.17,14.8,91.14,6.41,0
12311,156.2,144.18,138.7,110.49,11.86,12.39,0.34,11.97,28.91,27.8,100.06,6.62,0
12312,147.9,144.49,143.1,110.63,11.84,12.18,0.28,11.97,23.48,48.2,97.83,6.61,0
12313,159.4,148.61,166.9,111.04,12.11,12.28,0.41,11.97,18.63,14.8,86.71,6.41,0
12314,151.2,180.55,170.1,112.52,12.06,12.17,,11.97,25.41,16.5,102.49,6.61,0
12315,157.8,150.98,128.5,109.16,11.85,12.24,0.38,11.97,23.94,20.5,93.56,6.61,0
12316,164.1,161.17,151.0,114.14,11.88,12.28,,11.97,23.4,15.9,90.0,6.61,0
12317,144.7,153.26,158.9,115.79,12.08,12.23,,11.98,22.91,11.9,97.23,6.61,0
12318,160.9,174.72,172.0,120.04,12.07,12.34,,11.97,22.77,12.6,101.99,6.61,0
12319,170.3,142.61,164.6,113.84,11.84,12.23,0.31,11.97,25.04,16.1,97.56,6.6,0
12320,156.9,166.69,152.6,109.21,12.07,12.24,,11.98,25.23,25.5,98.53,6.62,0
12321,191.7,143.22,173.5,108.94,11.77,12.24,,11.97,23.14,19.0,94.87,6.6,0
12322,157.3,174.13,167.3,110.04,11.87,12.27,,11.97,22.65,12.1,90.86,6.62,0
12323,174.7,148.16,154.9,114.1,12.04,12.35,0.41,11.97,23.05,12.3,99.03,6.4,0
12324,147.6,145.77,153.6,110.36,12.05,12.2,0.41,11.97,18.76,17.0,97.53,6.41,0
12325,137.9,140.49,174.0,113.37,12.1,12.38,0.38,11.97,20.16,21.2,97.0,6.44,0
12326,180.0,149.0,152.5,115.23,12.09,12.27,0.4,11.97,20.02,12.2,82.43,6.41,0
12327,182.4,150.24,143.3,103.84,11.9,12.28,,11.97,22.8,10.8,92.09,6.61,0
12328,147.4,157.4,149.0,114.0,12.09,12.28,,11.97,23.33,14.3,101.41,6.61,0
12329,138.7,177.45,162.6,112.62,12.06,12.2,,11.97,23.73,14.7,98.15,6.62,0
12330,165.1,159.42,145.5,111.09,11.88,12.22,,11.97,24.48,14.2,94.29,6.61,0
12331,124.0,159.45,160.1,109.19,11.9,12.12,,11.98,25.82,24.4,103.82,6.63,0
12332,163.3,158.63,197.8,117.7,11.7,12.26,,11.97,24.44,25.0,102.33,6.4,0
12333,132.3,151.35,146.8,110.59,12.07,12.28,0.38,11.97,22.25,11.7,99.2,6.41,0
12334,157.7,149.37,138.1,110.7,12.14,12.4,0.38,11.97,19.85,11.3,81.85,6.42,0
12335,134.2,173.05,160.6,116.05,12.06,12.14,,11.98,23.23,19.8,98.63,6.61,0
12336,158.2,143.76,163.1,112.97,11.87,12.23,,11.98,25.77,17.7,103.11,6.61,0
12337,170.5,174.84,155.1,116.51,11.89,12.33,,11.97,24.57,20.2,104.43,6.61,0
12338,135.6,153.85,141.7,113.18,12.1,12.24,0.39,11.97,18.64,11.4,88.55,6.42,0
12339,173.3,145.37,197.8,111.13,12.12,12.24,0.39,11.97,18.14,17.1,81.65,6.29,0
12340,187.3,157.3,183.5,115.52,11.82,12.24,,11.97,25.3,16.4,107.72,6.61,0
12341,149.3,167.69,176.5,107.73,11.89,12.17,,11.97,24.68,18.6,93.02,6.61,0
12342,157.8,162.58,177.3,110.96,11.82,12.3,0.4,11.98,26.02,16.2,102.29,6.61,0
12343,175.7,139.43,172.5,111.59,11.85,12.27,,11.97,23.65,20.3,102.87,6.61,0
12344,180.3,176.53,166.6,118.21,12.07,12.26,,11.97,24.89,19.5,105.15,6.61,0
12345,156.0,148.45,183.1,114.27,11.89,12.24,,11.97,24.73,15.7,92.47,6.6,0
12346,166.2,168.14,160.8,111.92,11.88,12.25,,11.97,24.77,14.8,97.0,6.6,0
12347,160.6,132.13,169.4,113.13,12.08,12.27,0.41,11.97,17.47,17.3,88.47,6.41,0
12348,176.4,154.72,150.9,116.47,11.76,12.35,,11.97,26.72,14.9,103.15,6.63,0
12349,148.8,140.39,170.5,118.52,12.05,12.28,0.41,11.97,23.57,12.9,101.93,6.41,0
12350,197.2,180.63,170.8,111.92,12.06,12.16,,11.97,21.75,28.2,102.72,6.61,0
12351,170.3,162.57,152.0,113.29,12.07,12.26,,11.97,20.9,17.9,101.34,6.62,0
12352,185.2,162.65,155.9,110.67,11.83,12.25,,11.97,27.48,16.2,103.41,6.62,0
12353,137.8,159.15,150.8,114.85,12.09,12.28,0.41,11.97,21.74,18.5,98.09,6.4,0
12354,153.3,153.4,161.0,110.83,12.05,12.17,0.41,11.97,25.4,16.8,104.43,6.41,0
12355,154.7,162.84,183.0,116.91,11.89,12.31,,11.97,26.24,14.0,96.48,6.61,0
12356,149.7,140.62,161.1,109.98,11.85,12.23,0.36,11.97,25.38,25.9,97.7,6.61,0
12357,148.4,160.25,163.2,114.34,11.76,12.26,,11.98,23.35,13.4,90.22,6.61,0
12358,182.3,164.87,169.1,110.89,12.06,12.35,,11.97,22.8,10.3,105.5,6.6,0
12359,148.9,153.83,157.7,114.13,12.06,12.3,0.41,11.97,20.46,13.7,96.74,6.4,0
12360,147.3,139.46,144.9,114.39,12.12,12.34,0.41,11.97,22.64,11.0,95.96,6.4,0
12361,153.6,151.84,167.3,111.94,11.86,12.21,,11.97,26.52,16.2,103.33,6.62,0
12362,166.5,154.81,176.9,110.99,12.13,12.28,0.39,11.97,21.76,15.3,103.65,6.4,0
12363,147.0,150.33,141.2,116.83,12.07,12.27,0.41,11.97,20.8,15.3,104.98,6.4,0
12364,157.8,141.36,150.8,111.39,12.06,12.22,0.41,11.98,20.51,17.1,95.57,6.41,0
12365,151.3,137.22,141.2,112.3,12.11,12.25,0.42,11.97,20.73,19.9,97.69,6.41,0
12366,153.0,145.64,147.8,111.63,12.1,12.17,0.4,11.97,19.86,15.7,90.72,6.42,0
12367,153.7,147.49,151.7,114.46,11.89,12.35,,11.97,25.29,8.6,102.21,6.62,0
12368,171.9,147.25,171.8,111.14,12.1,12.23,0.39,11.97,18.59,13.2,83.6,6.41,0
12369,183.1,155.04,195.2,112.24,11.73,12.28,,11.97,24.27,15.1,97.96,6.6,0
12370,155.7,152.58,144.0,112.08,12.03,12.15,0.41,11.98,21.64,28.2,101.38,6.41,0
12371,148.1,146.53,139.5,107.0,11.84,12.37,0.33,11.97,26.88,10.2,98.37,6.62,0
12372,176.2,155.42,162.5,113.57,11.83,12.26,0.31,11.97,26.45,13.1,97.27,6.62,0
12373,156.7,148.17,155.0,116.49,11.9,12.28,,11.97,24.42,15.7,94.44,6.61,0
12374,135.6,143.69,144.3,109.5,12.12,12.14,0.39,11.97,16.52,15.6,83.53,6.41,0
12375,153.0,160.85,150.5,108.04,11.82,12.18,0.41,11.97,26.04,20.9,95.21,6.64,0
12376,162.8,164.44,146.0,114.29,11.82,12.28,,11.97,25.92,23.5,105.38,6.6,0
12377,159.4,148.47,160.8,116.28,11.9,12.29,,11.97,24.53,13.8,97.86,6.63,0
12378,193.0,159.46,189.8,113.6,11.81,12.37,0.38,11.97,25.18,13.9,94.1,6.62,0
12379,181.9,168.22,162.8,111.36,12.06,12.36,,11.98,24.1,10.3,105.45,6.61,0
12380,144.6,147.6,188.2,109.39,11.7,12.26,,11.97,24.64,9.9,95.78,6.63,0
12381,187.6,161.88,157.8,109.95,11.83,12.36,0.39,11.97,25.51,10.4,94.95,6.6,0
12382,156.8,156.36,169.3,113.78,12.13,12.24,0.4,11.97,21.29,13.8,110.23,6.41,0
12383,178.9,156.02,162.4,111.66,11.83,12.12,0.36,11.97,24.07,25.1,92.9,6.63,0
12384,173.8,169.05,171.5,109.46,12.06,12.15,,11.98,22.33,26.2,94.58,6.62,0
12385,197.7,137.08,173.3,111.11,11.73,12.32,,11.97,21.23,14.5,90.62,6.6,0
12386,164.5,180.02,180.7,114.82,12.05,12.2,,11.97,23.36,15.3,98.17,6.62,0
12387,139.7,160.99,158.8,116.64,12.09,12.3,,11.97,24.37,22.8,99.73,6.61,0
12388,189.4,191.47,147.8,113.81,12.06,12.2,,11.97,25.86,18.6,102.89,6.6,0
12389,173.6,157.72,166.1,114.27,12.02,12.23,0.41,11.97,23.37,20.8,101.02,6.41,0
12390,159.2,150.29,168.4,114.1,12.04,12.32,0.41,11.97,23.92,12.7,100.72,6.42,0
12391,170.7,141.65,145.3,111.34,12.13,12.22,0.38,11.97,17.93,13.7,81.06,6.41,0
12392,147.0,147.83,187.5,117.59,11.85,12.39,0.29,11.97,25.62,8.5,97.42,6.61,0
12393,165.0,172.15,158.0,112.88,12.06,12.17,,11.97,23.29,32.3,96.4,6.6,0
12394,152.6,154.0,163.8,111.9,12.09,12.29,0.39,11.97,21.69,23.5,82.45,6.41,0
12395,156.5,145.56,154.6,107.31,12.04,12.35,0.41,11.97,22.06,9.6,96.88,6.41,1
12396,165.8,145.28,162.3,112.45,11.85,12.34,,11.97,26.19,10.9,103.38,6.6,0
12397,145.9,137.4,160.0,113.26,11.83,12.29,0.35,11.97,24.45,16.2,96.31,6.62,0
12398,154.9,152.91,151.3,114.38,12.12,12.35,0.41,11.97,25.19,12.3,95.49,6.41,0
12399,174.5,141.61,172.6,108.74,12.04,12.28,0.41,11.97,22.92,9.9,95.06,6.41,0
12400,174.4,178.15,157.4,113.4,12.07,12.28,,11.97,24.8,15.8,101.98,6.61,0
12401,183.2,156.15,197.7,113.76,11.84,12.28,,11.97,25.41,12.4,96.4,6.39,0
12402,168.7,169.79,157.8,109.43,11.9,12.26,,11.98,25.29,15.0,111.55,6.61,0
12403,155.1,165.61,161.4,116.75,11.89,12.24,,11.97,23.95,14.1,92.8,6.61,0
12404,161.6,154.08,168.2,111.9,12.1,12.29,,11.97,21.85,10.8,99.35,6.61,0
12405,145.0,158.8,168.7,114.25,11.7,12.3,,11.97,23.28,13.8,99.66,6.61,0
12406,192.0,147.39,159.7,111.32,12.12,12.26,0.41,11.97,18.36,20.8,83.83,6.42,0
12407,165.3,138.79,165.7,112.61,12.04,12.26,0.41,11.97,21.17,16.1,96.73,6.41,0
12408,163.1,174.1,176.0,113.87,12.06,12.17,,11.98,24.17,23.4,103.16,6.62,0
12409,164.2,177.18,159.4,113.6,11.89,12.29,,11.97,28.08,13.6,105.73,6.61,0
12410,162.6,155.57,153.4,112.4,12.09,12.17,,11.97,22.21,21.9,99.88,6.6,0
12411,160.4,139.23,154.2,109.47,11.85,12.13,0.4,11.97,23.96,24.0,97.08,6.61,0
12412,136.9,156.44,145.1,108.14,11.91,12.19,,11.98,23.75,15.8,93.18,6.6,0
12413,193.2,175.41,187.6,115.77,12.05,12.2,,11.97,22.62,18.9,100.95,6.63,0
12414,159.6,172.82,185.2,113.23,12.06,12.19,,11.97,25.2,27.4,101.23,6.61,0
12415,146.7,141.04,136.5,116.11,12.12,12.3,0.4,11.97,18.42,15.1,86.04,6.41,0
12416,154.7,168.63,172.9,114.69,11.75,12.24,,11.97,24.16,12.1,99.17,6.63,0
12417,191.0,150.22,178.6,116.91,12.05,12.33,0.41,11.97,23.56,12.7,104.63,6.41,0
12418,159.0,157.0,147.9,109.91,12.13,12.18,0.38,11.97,18.23,16.1,97.34,6.44,0
12419,155.7,173.0,153.6,111.97,11.88,12.18,,11.98,24.77,17.1,95.3,6.61,0
12420,153.6,150.76,175.5,113.74,12.04,12.33,0.41,11.97,21.17,11.0,93.64,6.4,0
12421,155.9,169.22,154.4,112.86,11.92,12.35,,11.97,27.18,13.4,95.75,6.61,0
12422,157.5,148.25,148.4,108.6,12.05,12.28,0.41,11.97,22.35,18.3,96.42,6.4,0
12423,147.4,166.08,179.3,118.44,11.9,12.31,,11.97,26.0,18.3,95.92,6.6,0
12424,176.4,161.29,150.5,112.81,12.07,12.4,,11.97,21.53,10.1,101.36,6.61,0
12425,171.8,174.99,157.4,114.18,12.06,12.18,,11.97,22.62,19.7,101.85,6.63,0
12426,147.2,173.24,168.5,112.25,11.88,12.32,,11.97,23.56,17.6,98.62,6.63,0
12427,155.8,185.55,163.1,113.78,12.06,12.12,,11.97,26.71,21.9,109.08,6.6,0
12428,158.0,158.24,151.3,115.63,11.9,12.31,,11.97,25.6,19.1,105.77,6.6,0
12429,159.8,151.16,161.4,109.88,12.11,12.2,0.39,11.97,18.91,15.8,84.28,6.41,0
12430,135.5,157.14,155.6,113.89,12.06,12.07,,11.98,22.82,32.8,96.51,6.61,0
12431,174.8,174.28,171.3,114.9,12.05,12.19,,11.97,24.1,22.5,101.54,6.63,0
12432,172.1,146.87,140.7,111.03,12.08,12.12,0.39,11.97,20.49,49.0,97.46,6.41,0
12433,143.1,138.69,160.6,116.08,12.1,12.13,0.41,11.97,21.23,23.4,100.29,6.41,0
12434,164.2,160.02,154.6,111.26,12.09,12.25,,11.97,24.36,28.9,100.03,6.61,0
12435,151.2,154.36,139.8,114.87,12.1,12.28,0.41,11.97,21.81,15.5,105.3,6.41,0
12436,141.3,161.53,159.0,111.41,12.12,12.34,0.41,11.97,24.64,16.8,100.83,6.41,0
12437,155.1,156.72,169.5,114.12,12.09,12.26,,11.97,24.48,17.6,102.27,6.61,0
12438,164.1,139.0,156.6,110.22,11.84,12.33,0.39,11.97,24.94,35.5,101.39,6.61,0
12439,148.9,186.84,160.3,115.98,12.05,12.36,,11.97,23.6,10.1,108.97,6.61,0
12440,156.3,150.1,197.7,108.21,11.69,12.31,,11.97,23.84,12.4,97.75,6.27,0
12441,160.0,134.47,134.1,110.88,12.1,12.37,0.41,11.97,22.88,9.1,102.31,6.41,0
12442,192.1,150.22,187.2,115.61,12.11,12.3,0.39,11.97,22.47,11.3,85.1,6.4,0
12443,179.3,152.76,169.0,111.52,12.13,12.33,0.33,11.97,17.87,27.0,86.16,6.42,0
12444,146.2,161.61,150.6,112.03,12.09,12.21,,11.97,24.5,16.5,98.15,6.61,0
12445,171.4,167.01,142.7,110.19,11.76,12.42,,11.97,26.4,10.7,108.01,6.62,0
12446,177.1,174.19,156.9,113.67,12.06,12.18,,11.97,25.2,23.3,102.76,6.64,0
12447,162.8,136.59,175.8,111.43,12.06,12.27,0.41,11.97,23.13,16.0,90.76,6.41,0
12448,152.8,133.34,173.1,114.87,12.04,12.23,0.41,11.97,23.37,12.2,101.09,6.41,0
12449,151.1,154.19,136.4,110.51,12.07,12.15,,11.98,19.47,16.6,98.0,6.63,0
12450,164.6,144.32,149.1,107.14,12.04,12.23,0.41,11.97,23.38,12.9,103.15,6.4,0
12451,149.3,151.43,135.4,115.74,12.09,12.3,,11.98,20.96,22.0,98.9,6.6,0
12452,164.7,155.01,124.9,110.74,11.89,12.34,,11.97,20.99,11.1,87.22,6.61,0
12453,155.5,167.93,151.1,112.49,12.08,12.25,,11.97,27.25,40.2,97.85,6.61,0
12454,176.6,149.7,149.5,109.64,11.85,12.35,0.4,11.97,24.31,17.8,101.62,6.6,0
12455,168.0,156.61,143.7,111.92,12.11,12.25,0.38,11.97,21.31,17.4,98.39,6.44,0
12456,165.9,178.41,156.2,120.17,12.05,12.17,,11.97,24.82,15.8,105.32,6.61,0
12457,152.4,149.63,164.4,114.78,12.12,12.31,0.4,11.97,22.04,12.4,80.71,6.42,0
12458,158.5,170.23,160.4,118.33,12.08,12.35,,11.97,25.27,14.3,109.21,6.61,0
12459,173.7,154.77,185.8,113.18,12.08,12.23,,11.97,23.44,16.2,99.41,6.6,0
12460,156.7,177.97,156.8,111.79,11.94,12.24,,11.97,26.5,11.8,96.33,6.6,0
12461,158.0,148.09,154.8,116.02,12.11,12.26,0.4,11.97,18.33,10.0,87.03,6.41,0
12462,132.1,162.11,139.8,113.91,11.83,12.2,0.38,11.97,26.63,27.6,101.21,6.62,0
12463,154.1,146.34,182.1,115.4,11.85,12.32,,11.97,26.85,12.6,106.78,6.61,0
12464,156.1,166.3,150.7,108.42,11.89,12.36,,11.98,25.26,8.7,102.81,6.62,0
12465,197.9,140.98,151.4,115.89,11.83,12.35,,11.97,26.51,15.8,104.47,6.61,0
12466,154.1,142.93,150.6,113.53,12.12,12.2,0.4,11.97,17.9,19.3,80.92,6.41,0
12467,149.6,145.73,152.2,115.5,12.09,12.18,0.39,11.97,23.27,16.7,97.77,6.41,0
12468,169.0,167.99,181.5,113.27,12.09,12.24,,11.97,26.96,22.1,108.69,6.6,0
12469,171.4,155.69,159.6,111.15,12.11,12.28,0.39,11.97,23.4,13.2,101.89,6.4,0
12470,147.5,152.61,171.1,115.29,11.9,12.4,,11.97,26.7,9.0,97.58,6.64,0
12471,183.4,145.16,164.8,111.64,11.85,12.25,0.4,11.98,24.64,19.4,98.46,6.64,0
12472,172.9,166.57,195.3,114.8,12.07,12.25,,11.97,22.57,19.0,98.54,6.6,0
12473,137.1,159.79,143.8,114.77,11.83,12.19,0.4,11.97,24.79,20.3,100.35,6.6,0
12474,163.6,173.32,178.8,116.17,12.06,12.35,,11.97,22.52,12.1,105.37,6.61,0
12475,173.0,167.26,171.4,110.45,11.83,12.22,,11.97,26.93,22.8,101.93,6.63,0
12476,140.3,154.85,139.0,116.39,12.09,12.19,,11.97,21.32,17.5,101.68,6.61,0
12477,137.8,159.81,134.0,113.62,12.08,12.23,,11.97,23.36,13.8,100.53,6.6,0
12478,134.5,155.28,184.5,119.79,12.09,12.25,,11.97,23.19,20.0,100.77,6.63,0
12479,168.4,147.88,154.3,116.33,11.77,12.26,,11.97,23.49,23.6,87.61,6.63,0
12480,180.2,153.63,173.3,116.48,11.79,12.26,,11.97,24.05,16.7,100.62,6.62,0
12481,151.3,166.82,167.9,117.32,11.94,12.31,,11.97,25.78,12.9,96.36,6.61,0
12482,157.8,142.88,158.2,107.83,11.86,12.2,0.41,11.97,23.46,20.4,91.79,6.61,0
12483,167.0,157.02,181.5,110.44,11.83,12.27,,11.97,22.27,18.8,100.18,6.62,0
12484,149.1,167.88,150.2,111.3,11.93,12.28,,11.97,27.88,10.5,101.41,6.61,0
12485,141.6,157.95,170.8,114.66,11.83,12.27,0.32,11.97,24.01,14.6,93.49,6.61,0
12486,126.1,179.08,130.9,116.24,12.08,12.24,,11.97,22.17,18.0,100.03,6.61,0
12487,138.7,161.86,140.5,107.88,11.8,12.18,0.33,11.97,25.14,46.1,102.36,6.61,0
12488,173.4,160.5,166.4,112.9,12.08,12.22,,11.97,22.5,15.6,101.85,6.61,0
12489,151.7,163.39,159.5,112.05,12.09,12.26,,11.97,23.95,12.9,100.65,6.62,0
12490,174.7,176.41,144.2,117.02,11.88,12.3,,11.97,25.37,12.4,104.75,6.61,0
12491,163.5,155.49,133.4,112.81,12.1,12.28,0.41,11.97,22.79,20.0,103.85,6.4,0
12492,145.1,159.02,142.5,113.32,11.83,12.38,0.4,11.97,23.84,14.0,98.3,6.61,0
12493,190.0,167.83,172.9,112.21,11.8,12.29,0.39,11.97,26.96,20.5,103.07,6.61,0
12494,149.0,153.69,165.7,112.66,12.1,12.21,0.4,11.97,18.09,14.8,82.66,6.4,0
12495,149.0,165.4,187.9,107.45,11.89,12.27,,11.98,24.84,33.1,96.58,6.62,0
12496,161.4,154.51,144.6,111.32,12.09,12.26,0.39,11.97,20.02,13.9,87.91,6.41,0
12497,182.7,151.72,190.0,122.56,12.05,12.24,0.41,11.97,24.1,16.9,104.01,6.4,0
12498,152.5,150.41,133.0,114.32,12.12,12.21,0.38,11.97,22.37,15.8,99.66,6.44,0
12499,143.3,158.76,151.3,110.18,11.93,12.18,,11.98,25.37,15.9,107.76,6.65,0
12500,156.5,166.16,165.6,113.85,11.88,12.26,,11.97,24.23,15.0,89.36,6.62,0
12501,178.8,153.03,149.4,114.87,12.1,12.3,,11.97,23.62,13.9,95.79,6.62,0
12502,155.8,185.19,132.4,110.54,12.06,12.21,,11.97,23.76,20.3,104.68,6.63,0
12503,151.8,162.66,170.9,118.49,12.08,12.19,,11.97,22.97,19.2,101.2,6.64,0
12504,197.5,170.76,164.4,113.69,12.07,12.26,,11.97,24.1,12.2,99.01,6.61,0
12505,147.3,178.2,179.4,112.97,12.06,12.19,,11.97,25.05,15.3,101.49,6.61,0
12506,147.0,164.38,152.7,109.27,11.9,12.13,,11.97,26.09,31.5,91.71,6.63,0
12507,141.9,155.86,169.9,117.12,11.91,12.29,,11.97,23.96,17.8,97.44,6.6,0
12508,155.1,160.02,169.0,110.98,11.82,12.36,0.38,11.97,26.15,15.0,100.33,6.61,0
12509,148.6,152.95,165.7,105.71,11.91,12.26,,11.98,23.84,34.8,85.54,6.6,0
12510,139.6,151.26,150.9,109.86,11.93,12.21,,11.98,22.64,13.4,89.64,6.63,0
12511,162.0,167.46,181.0,111.14,11.89,12.27,,11.98,24.23,13.0,93.8,6.61,0
12512,155.1,148.26,167.7,117.97,12.03,12.3,0.41,11.97,21.59,22.3,99.05,6.4,0
12513,167.8,158.45,158.1,115.49,11.82,12.31,,11.97,26.94,14.2,101.79,6.62,0
12514,175.4,155.72,152.4,115.36,11.82,12.3,0.34,11.97,27.2,14.4,99.93,6.62,0
12515,164.8,158.44,140.3,111.11,12.07,12.17,,11.98,22.93,18.2,104.62,6.61,0
12516,145.9,144.19,162.8,111.53,12.12,12.21,0.36,11.97,17.3,37.9,82.6,6.41,0
12517,158.9,154.88,166.5,118.23,12.09,12.15,,11.97,23.59,22.9,101.72,6.62,0
12518,171.0,143.11,185.4,113.42,11.84,12.24,0.34,11.97,25.56,26.1,103.11,6.61,0
12519,163.8,163.72,177.5,107.07,11.81,12.28,0.37,11.97,26.33,20.3,99.97,6.6,0
12520,167.3,142.97,139.8,110.47,12.06,12.29,0.41,11.98,24.23,11.3,96.81,6.43,0
12521,168.5,145.01,164.0,115.94,12.05,12.29,0.41,11.98,20.84,15.5,91.93,6.4,0
12522,174.6,159.86,127.6,114.15,11.84,12.21,,11.98,30.05,16.7,105.57,6.6,0
12523,165.7,172.95,168.7,111.74,11.9,12.28,,11.97,27.51,12.3,105.29,6.6,0
12524,158.7,157.24,171.4,114.95,11.83,12.19,0.36,11.98,26.05,16.0,102.37,6.61,0
12525,175.9,164.9,169.1,114.6,12.08,12.21,,11.98,22.49,29.8,95.24,6.61,0
12526,141.5,137.29,169.1,116.69,11.85,12.24,0.37,11.97,23.92,20.5,95.85,6.61,0
12527,163.8,168.25,157.6,112.63,12.09,12.16,,11.97,23.94,43.6,102.23,6.61,0
12528,191.4,152.26,187.6,111.95,12.11,12.19,0.39,11.97,17.9,12.8,82.53,6.42,0
12529,173.5,180.73,162.2,108.9,12.05,12.14,,11.97,23.76,20.7,100.97,6.61,0
12530,152.5,161.5,162.5,108.37,11.75,12.28,,11.97,26.36,17.0,103.04,6.61,0
12531,193.7,143.69,143.1,104.69,11.85,12.17,0.35,11.97,26.28,25.1,102.02,6.61,0
12532,154.4,150.44,155.1,112.12,12.12,12.25,0.35,11.97,18.73,18.4,81.71,6.41,0
12533,151.1,171.61,155.5,118.71,12.07,12.2,,11.97,23.21,22.3,103.59,6.62,0
12534,147.1,148.63,169.5,115.77,12.13,12.22,0.38,11.97,17.97,14.2,77.47,6.4,0
12535,176.6,163.37,171.7,107.22,11.83,12.21,,11.97,26.41,17.2,102.28,6.62,0
12536,188.1,150.7,151.1,107.98,12.05,12.17,0.41,11.97,20.01,25.5,94.34,6.41,0
12537,149.9,131.85,176.5,124.67,12.06,12.31,0.41,11.97,22.64,9.2,92.55,6.41,0
12538,142.2,140.27,136.3,108.93,11.86,12.29,0.38,11.97,25.22,73.4,93.65,6.6,0
12539,168.5,155.47,161.2,118.53,12.11,12.19,0.39,11.97,19.23,17.6,79.66,6.41,0
12540,149.0,183.3,172.1,114.7,12.06,12.31,,11.97,25.53,13.0,104.43,6.61,0
12541,197.8,140.23,143.9,113.83,11.72,12.34,,11.97,23.94,17.1,102.6,6.61,0
12542,172.4,157.76,160.1,118.25,11.89,12.22,,11.97,23.28,15.6,97.84,6.61,0
12543,171.9,155.65,175.3,115.16,11.82,12.42,0.39,11.97,25.39,13.6,96.09,6.6,0
12544,152.7,138.85,144.4,109.86,12.06,12.29,0.41,11.97,21.96,16.9,95.47,6.41,0
12545,179.9,164.2,174.0,113.91,11.83,12.27,0.36,11.97,26.62,21.3,102.76,6.6,0
12546,158.5,136.15,149.7,114.42,12.1,12.34,0.41,11.97,23.79,10.0,98.2,6.41,0
12547,197.8,161.74,173.4,120.57,11.8,12.34,0.38,11.97,26.17,43.9,101.88,6.61,0
12548,157.6,167.76,144.1,107.75,11.89,12.25,,11.98,24.83,18.6,95.31,6.61,0
12549,147.4,158.04,153.0,114.36,11.82,12.19,0.38,11.97,25.87,17.5,99.19,6.61,0
12550,172.7,179.35,153.1,112.44,12.06,12.18,,11.97,22.82,14.4,100.75,6.62,0
12551,146.1,137.3,142.1,112.67,12.12,12.41,0.41,11.97,23.3,13.6,102.3,6.42,0
12552,144.3,148.44,149.8,115.42,12.04,12.26,0.41,11.97,21.23,14.8,90.89,6.41,0
12553,145.8,150.53,162.8,114.67,12.11,12.19,0.41,11.97,21.07,22.1,90.67,6.41,0
12554,157.0,163.37,156.6,117.31,11.95,12.25,,11.98,25.0,15.0,100.09,6.61,0
12555,171.5,167.05,148.1,115.06,11.89,12.28,,11.97,23.58,13.6,93.13,6.61,0
12556,149.8,140.66,146.9,107.84,11.86,12.33,0.39,11.97,24.56,10.3,96.27,6.63,0
12557,157.5,136.98,159.9,114.47,12.07,12.38,0.41,11.97,23.51,9.9,97.41,6.41,0
12558,191.4,164.72,161.7,112.39,11.83,12.2,,11.97,25.21,18.5,100.91,6.61,0
